지점,date,average_temperature,temperature_difference,image,x1,x2,label,tags,cluster
108,2022-08-01,28.6,7.0,//image.msscdn.net/mfile_s01/_street_images/83590/280.street_img_view262e76dbc95849.jpg?20220801092939,-0.4201381255093256,0.0059905284444456,4,"['블랙', '반소매', '원피스', '상의', '검정색']",2
108,2022-08-02,26.8,3.0,//image.msscdn.net/mfile_s01/_street_images/83636/280.street_img_view162eb5a63105b4.jpg?,-0.2595415356547006,0.0610652446275021,4,"['여성', '블랙', '카디건', '상의', '검정색']",1
108,2022-08-02,26.8,3.0,//image.msscdn.net/mfile_s01/_street_images/83625/62e86f117d305img_view172.jpg?20220802092627,-0.6100989009835783,-0.3263674516762102,3,"['여성', '화이트', '반소매', '셔츠', '상의', '흰색']",1
108,2022-08-02,26.8,3.0,//image.msscdn.net/mfile_s01/_street_images/83629/280.street_img_view162e8b08faccbe.jpg?,-0.2731040953789373,0.0009352066109763,4,"['여성', '패턴', '원피스', '상의', '검정색', '베이지색']",1
108,2022-08-03,27.1,4.800000000000001,//image.msscdn.net/mfile_s01/_street_images/83683/280.street_img_view162ea0899bb656.jpg?,-0.3651823282770112,-0.1971311530298821,3,"['여성', '아이보리', '원피스', '상의', '흰색', '베이지색']",1
108,2022-08-03,27.1,4.800000000000001,//image.msscdn.net/mfile_s01/_street_images/83679/280.street_img_view162ea09a7db377.jpg?,-0.6585991646323164,-0.2009679965125923,3,"['여성', '그린', '크롭', '반소매티셔츠', '상의', '녹색']",1
108,2022-08-04,28.9,6.899999999999999,//image.msscdn.net/mfile_s01/_street_images/83724/280.street_img_view162eb2d67b9b57.jpg?,-0.5596172381205523,-0.2830746267411802,3,"['여성', '화이트', '슬리브리스탑', '상의', '흰색']",2
108,2022-08-04,28.9,6.899999999999999,//image.msscdn.net/mfile_s01/_street_images/83723/280.street_img_view162eb311585bd0.jpg?,-0.3837132998920631,-0.0037268237420621,4,"['여성', '반소매', '카디건', '블랙', '상의', '검정색']",2
108,2022-08-04,28.9,6.899999999999999,//image.msscdn.net/mfile_s01/_street_images/83701/280.street_img_view162eb3fb346f73.jpg?20220804093014,0.3368546534411045,-0.0242831044024936,0,"['여성', '블랙', '반소매', '재킷', '아우터', '검정색']",2
108,2022-08-09,25.1,4.5,//image.msscdn.net/mfile_s01/_street_images/83811/280.street_img_view162f417766f162.jpg?,-0.3885378158345972,0.1956891374108065,4,"['여성', '플라워', '반소매셔츠', '상의', '기타패턴']",1
108,2022-08-09,25.1,4.5,//image.msscdn.net/mfile_s01/_street_images/83810/280.street_img_view162f34650e3d4a.jpg?,-0.6100989009835783,-0.3263674516762102,3,"['여성', '화이트', '반소매', '셔츠', '상의', '흰색']",1
108,2022-08-10,24.7,7.400000000000002,//image.msscdn.net/mfile_s01/_street_images/83871/280.street_img_view162f418c28c10a.jpg?,-0.2463119258526257,0.135576675618561,4,"['원피스', '플라워', '블랙', '상의', '검정색', '파랑색']",2
108,2022-08-10,24.7,7.400000000000002,//image.msscdn.net/mfile_s01/_street_images/83850/280.street_img_view162f4192f8dfad.jpg?20220810092917,-0.469394846369932,-0.1346365430502865,3,"['슬리브리스', '니트', '여성', '상의', '흰색']",2
108,2022-08-16,26.7,5.899999999999999,//image.msscdn.net/mfile_s01/_street_images/83936/280.street_img_view162fc50adb5464.jpg?,-0.363668068301699,-0.0713765067019095,4,"['여성', '블랙', '반소매', '셔츠', '상의', '검정색']",2
108,2022-08-16,26.7,5.899999999999999,//image.msscdn.net/mfile_s01/_street_images/83935/280.street_img_view162fc5dec5470d.jpg?,-0.4697517177818193,0.0018287755667779,4,"['여성', '원피스', '플라워', '상의', '노란색']",2
108,2022-08-16,26.7,5.899999999999999,//image.msscdn.net/mfile_s01/_street_images/83911/280.street_img_view162fc7abe6c74e.jpg?,0.0324916251564165,0.3347654289688392,2,"['여성', '데님', '반소매재킷', '아우터', '데님', '체크']",2
108,2022-08-18,25.6,7.400000000000002,//image.msscdn.net/mfile_s01/_street_images/84031/280.street_img_view162ff24eabd1e7.jpg?,-0.5552585318200731,-0.2449238981113826,3,"['여성', '화이트', '카디건', '상의', '흰색']",2
108,2022-08-18,25.6,7.400000000000002,//image.msscdn.net/mfile_s01/_street_images/84028/280.street_img_view162ff276abc2f0.jpg?,-0.5253563706206776,-0.1209511499379766,3,"['여성', '체크', '티셔츠', '블루', '상의', '파랑색', '스프라이트']",2
108,2022-08-18,25.6,7.400000000000002,//image.msscdn.net/mfile_s01/_street_images/84005/280.street_img_view162ff3280a61df.jpg?,-0.1300916793264075,-0.0734658741337638,4,"['베이지', '니트', '시스루', '상의', '베이지색']",2
108,2022-08-22,26.8,7.300000000000001,//image.msscdn.net/mfile_s01/_street_images/84077/280.street_img_view163033ae12b464.jpg?,-0.7490562253504164,-0.2561297122897223,3,"['여성', '화이트', '반소매', '블라우스', '상의', '흰색']",2
108,2022-08-23,25.4,7.800000000000001,//image.msscdn.net/mfile_s01/_street_images/84134/280.street_img_view163047bd9bbf98.jpg?,-0.3056282219883364,0.0415557038010837,4,"['여성', '원피스', '체크', '상의', '파랑색', '체크']",2
108,2022-08-23,25.4,7.800000000000001,//image.msscdn.net/mfile_s01/_street_images/84126/280.63041ecf9bcabimg_view186.jpg?,-0.2543450872213057,-0.2361664192401987,3,"['여성', '카디건', '시스루', '아우터', '흰색']",2
108,2022-08-29,21.0,3.0,//image.msscdn.net/mfile_s01/_street_images/84249/280.street_img_view1630d5ea9a2316.jpg?,-0.5048001310158557,-0.4259977468115463,3,"['여성', '화이트', '루즈핏', '셔츠', '상의', '흰색']",1
108,2022-08-29,21.0,3.0,//image.msscdn.net/mfile_s01/_street_images/84243/280.street_img_view1630d5f013a366.jpg?,-0.6349047867211739,-0.5331698428873218,3,"['여성', '스트라이프', '크롭', '롱슬리브', '상의', '스프라이트']",1
108,2022-08-30,19.1,2.400000000000002,//image.msscdn.net/mfile_s01/_street_images/84266/280.street_img_view1630d5cbf809ef.jpg?,-0.2159306187092649,-0.0630923823044947,4,"['여성', '니트', '베이지', '시스루', '상의', '베이지색']",1
108,2022-09-01,24.0,12.099999999999998,//image.msscdn.net/mfile_s01/_street_images/84351/280.street_img_view16310256f24a8d.jpg?,-0.1918824559946729,-0.1209775426184219,4,"['니트', '스트라이프', '여성', '블랙', '상의', '흰색', '검정색', '회색', '스프라이트']",8
108,2022-09-06,21.0,9.3,//image.msscdn.net/mfile_s01/_street_images/84478/280.street_img_view16316adea3c559.jpg?20220907034622,0.7915502541418779,-0.2918925837046439,1,"['재킷', '여성', '셔츠재킷', '그레이', '아우터', '회색']",8
108,2022-09-06,21.0,9.3,//image.msscdn.net/mfile_s01/_street_images/84475/280.street_img_view16316af612ef7a.jpg?20220907034701,0.221118065104281,-0.0523513835724982,0,"['여성', '베이지', '카디건', '아우터', '베이지색']",8
